loc_id,loc_x,loc_y,passed num,['bus_id']
2141,198369.9,451489.2,6,"['162', '163', '201', '506', '9701', 'N30']"
2142,198418.3,451496.9,23,"['100', '103', '105', '143', '151', '152', '162', '163', '201', '202', '261', '262', '401', '406', '500', '504', '701', '7017', '7021', '7022', '704', 'N15', 'N30']"
2144,198366.7,451253.2,2,"['143', '406']"
2145,198035.6,450976.2,5,"['104', '105', '604', '7011', 'N16']"
2146,198097.4,451001.1,11,"['3', '421', '463', '503', '505', '507', '604', '7011', '7013A', '7013B', 'N16']"
2147,198468.9,450997,4,"['3', '143', '401', '406']"
2148,198473.3,451108.7,7,"['143', '401', '406', '503', '505', '7013A', '7013B']"
2149,198696.1,451240.9,9,"['5', '104', '421', '463', '507', '604', '7011', '90Stour', 'N16']"
2150,198629.9,451267.5,8,"['104', '105', '421', '463', '507', '604', '7011', 'N16']"
2151,199269.3,451303.3,11,"['104', '105', '140', '421', '463', '507', '6001', '6015', '604', '7011', 'N16']"
2152,199336,451265,9,"['2', '2', '5', '104', '421', '463', '507', '90Stour', 'N16']"
2153,199551,451304,8,"['2', '2', '5', '104', '421', '463', '507', 'N16']"
2154,199695.9,451381.1,9,"['104', '105', '140', '421', '463', '507', '604', '7011', 'N16']"
2155,199391.5,451539.6,2,"['604', '7011']"
2156,198709.4,451820.4,9,"['100', '105', '152', '202', '261', '472', '6001', '6015', 'N30']"
2157,198336.7,451849.6,5,"['172', '472', '500', '504', 'N62']"
2158,198809.5,451861.5,10,"['100', '152', '202', '261', '472', '501', '701', '7017', '7021', 'N30']"
2159,199013.1,451835.2,6,"['100', '105', '152', '202', '261', 'N30']"
2160,199149.8,451873.6,5,"['100', '152', '202', '261', 'N30']"
2161,199233.9,451847.5,6,"['100', '105', '152', '202', '261', 'N30']"
2162,199665.9,451905.9,5,"['100', '152', '202', '261', 'N30']"
2163,199721.5,451878.6,10,"['100', '105', '152', '202', '261', '6001', '6015', '604', '7011', 'N30']"
2164,199835.7,451698.1,5,"['104', '140', '6015', '604', '7011']"
2165,199934.5,451924.9,4,"['152', '202', '261', 'N30']"
2166,200098.5,451902.9,6,"['100', '105', '152', '202', '261', 'N30']"
2167,200212.4,452051.7,4,"['100', '104', '2014', '407']"
2168,200229.2,451814.6,2,"['100', '104']"
2169,200563.4,451842.4,6,"['100', '105', '152', '202', '261', 'N30']"
2170,200636.9,451729,9,"['100', '105', '144', '301', '407', '420', '7212', 'N13', 'N16']"
2171,200703,451722.6,7,"['144', '301', '420', '507', '7212', 'N13', 'N16']"
2172,200516.2,451885.5,5,"['2014', '202', '261', '407', 'N30']"
2173,200738.1,451984.4,13,"['105', '144', '2014', '2233', '261', '301', '407', '420', '7212', 'N13', 'N16', 'N30', 'N62']"
2174,200797.1,452012.1,16,"['105', '144', '152', '2012', '2015', '2233', '261', '301', '420', '7212', '90Stour', '9403', 'N13', 'N16', 'N30', 'N62']"
2177,201240.8,451744.6,9,"['2012', '2014', '2015', '202', '2233', '421', '463', '9403', 'N62']"
2178,201302.2,451725.2,7,"['5', '2014', '202', '2233', '421', '463', 'N62']"
2179,201391.8,452094.8,3,"['142', '2015', '9403']"
2180,201424.8,452133.3,2,"['142', '2013']"
2181,201655.7,451804.1,8,"['2012', '2013', '2014', '2015', '202', '421', '463', 'N62']"
2182,201720.8,451777.9,9,"['147', '2012', '2014', '2015', '202', '421', '463', '6211', 'N62']"
2183,201948.5,451785.9,10,"['147', '2012', '2013', '2014', '2015', '202', '421', '463', '6211', 'N62']"
2184,201991.9,451743.4,7,"['147', '2012', '2014', '2015', '202', '463', 'N62']"
2187,201333.6,451475.3,5,"['5', '142', '147', '2233', '6211']"
2188,201342,451424.7,4,"['142', '147', '2233', '6211']"
2189,201167.6,451051.6,4,"['142', '147', '6211', '7212']"
2190,201151.3,451085.9,5,"['5', '142', '147', '6211', '7212']"
2191,200984.8,450722.3,5,"['5', '142', '147', '6211', '7212']"
2192,201005.4,450696.6,4,"['142', '147', '6211', '7212']"
2193,201102.4,450369.3,4,"['147', '301', 'sungdong05', 'sungdong07']"
2194,201047.7,450387,2,"['147', '301']"
2195,200879.7,450487.4,5,"['142', '144', '407', '6211', 'N13']"
2196,200821.5,450374.9,6,"['3', '142', '144', '407', '6211', 'N13']"
2197,200682,450088.2,6,"['3', '142', '144', '407', '6211', 'N13']"
2198,200653.7,450083.7,5,"['142', '144', '407', '6211', 'N13']"
2201,200687.7,450999.7,5,"['144', '301', '407', '7212', 'N13']"
2202,200691.6,450946.5,5,"['144', '301', '407', '7212', 'N13']"
2203,200522.1,451237.2,6,"['144', '301', '407', '420', '7212', 'N13']"
2204,200497.3,451242.2,6,"['144', '301', '407', '420', '7212', 'N13']"
2205,200350.4,451536.9,5,"['5', '421', '463', '507', 'N16']"
2206,200289.1,451557.2,7,"['100', '105', '421', '463', '507', '6001', 'N16']"
2207,199997,451432.4,8,"['2', '2', '5', '104', '421', '463', '507', 'N16']"
2208,199990.2,451466.5,5,"['105', '421', '463', '507', 'N16']"
2209,200032.5,450153.3,1,['420']
2210,200083.7,450245.5,5,"['2', '2', '3', '5', '420']"
2211,201294.8,451163.9,2,"['2233', '7212']"
2212,201256.2,451160.6,2,"['2233', '7212']"
2213,201620,451161.4,2,"['2233', '7212']"
2214,201614.4,451147.6,2,"['2233', '7212']"
2215,198247.5,450688.5,4,"['3', '5', '402', '405']"
2218,197680.3,450504.3,3,"['3', '202', '400']"
2219,198107.7,451272.7,20,"['100', '103', '105', '151', '152', '162', '163', '201', '202', '261', '262', '406', '500', '701', '7017', '7021', '7022', '704', 'N15', 'N30']"
2220,198584.6,450642.9,2,"['2', '2']"
2221,198895.9,451015.2,2,"['2', '2']"
2222,200475.8,450961.2,4,"['2', '2', '3', '5']"
2224,198553.5,452107.4,3,"['163', '7017', '7021']"
2225,198986.8,452038.4,1,['163']
2226,199750.5,452109.8,1,['163']
2227,200059.3,452182.4,1,['163']
2228,200395.9,452208.6,1,['163']
2229,201223.5,452224.1,2,"['163', '2015']"
2230,201662.9,452350.4,2,"['163', '2013']"
2233,197843.1,451301.3,8,"['90Stour', '9401', '9401empty', '9703', '9709', '9709empty', '9714', '9714empty']"
2235,200804.7,451768.8,5,"['2014', '202', '2233', '507', 'N62']"
2236,200532.3,449814.8,5,"['142', '144', '407', '6211', 'N13']"
2237,200514.1,449780.8,6,"['3', '142', '144', '407', '6211', 'N13']"
2240,199453,452078.9,1,['163']
2241,200798.2,452220.9,1,['163']
2242,199412.2,451345.9,2,"['604', '7011']"
2246,198451.8,452007.1,11,"['151', '162', '163', '201', '405', '506', '702Aseo', '702Byongdu', '705', 'N15', 'N62']"
2252,202322.4,451707,8,"['147', '2012', '2014', '2015', '202', '241', '463', 'N62']"
2253,198461.7,451668,1,['9401']
2254,199895.9,450136,5,"['2', '2', '3', '5', '90Stour']"
2255,201656.6,451006.6,2,"['2233', '7212']"
2256,201677,450997.3,2,"['2233', '7212']"
2257,202067.3,451929.3,2,"['241', '421']"
2258,202104.9,451665.3,1,['241']
2259,202133,451339.7,1,['241']
2260,202150.9,451418.7,1,['241']
2261,202134.9,451643.2,1,['241']
2262,197130,451754.9,1,['7024']
2269,198261.1,450556.4,2,"['2', '2']"
2272,200170.5,452034.5,1,['152']
2273,201957.7,452446.1,2,"['163', '2013']"
2274,200760.7,451673.2,3,"['421', '463', '507']"
2275,200833.9,451648.3,3,"['5', '421', '463']"
2277,202052.8,452383.1,1,['421']
2278,198170.4,451324.7,1,['502']
2279,201287.3,452041.4,1,['2012']
2280,201059.7,452022.9,1,['2012']
2281,197167.6,451926.3,11,"['370', '470', '471', '7019', '702Aseo', '702Byongdu', '703', '705', '710', '720', 'N37']"
2282,197635,450651.6,1,['3']
2284,197934.9,450746.6,2,"['402', '405']"
2285,197950.3,450775.5,3,"['5', '402', '405']"
2286,197953.7,451857.9,8,"['103', '150', '1711', '401', '402', '406', '7016', '7022']"
2287,198928.1,451732.5,1,['9401']
2501,201077.6,450340.6,2,"['sungdong05', 'sungdong07']"
2502,197933.5,452129,2,"['jongro09', 'jongro11']"
2503,197950,451793.9,2,"['jongro09', 'jongro11']"
2504,197885.7,451445.5,2,"['jongro09', 'jongro11']"
2505,197467,450969,1,['jongro11']
2506,197905,451330.9,2,"['jongro09', 'jongro11']"
2507,198006.4,451984.9,2,"['jongro09', 'jongro11']"
2508,202156.4,451365.4,1,['sungdong01']
2509,202142,451632.9,1,['sungdong01']
2510,201906.4,451763.9,1,['sungdong01']
2511,202112.2,451652.6,1,['sungdong01']
2512,202131.1,451348.1,1,['sungdong01']
2513,197437.3,451141.1,1,['seodaemoon06']
2514,197271.9,450999.2,1,['seodaemoon06']
2515,197296.3,450777.8,1,['seodaemoon06']
2516,197168.8,451272.3,1,['seodaemoon06']
2517,201521.1,450650,1,['sungdong05']
2518,201507,450477.6,1,['sungdong05']
2605,198130.1,451314.6,2,"['6001', '6015']"
2621,200223.2,451284.6,1,['90Stour']
2632,197947.6,452098,2,"['90Stour', '91Stour']"
2634,197194.8,451953,1,['91Stour']
2639,198260.2,451812.6,1,['6701']
2643,197948.5,452103.2,2,"['6701', '6701']"
2649,197758.8,451551.7,1,['6701']
2652,200230.6,451142.9,1,['6702']
2661,197947.3,452140.5,3,"['6005', '90Stour', '91Stour']"
2662,197948.6,451775.7,3,"['6005', '90Stour', '91Stour']"
2664,197141.1,451735.7,1,['6005']
2665,197602.2,450926.6,1,['6015']
2669,198814.8,451290,2,"['6001', '6015']"
2673,197552.2,450619.3,1,['90Stour']
2679,199607.8,451358.9,2,"['6001', '6015']"
2680,198121,451275.8,2,"['6001', '6015']"
2681,198464,451679.9,2,"['6001', '6015']"
2682,197285.1,451484.7,1,['6005']
2685,197467.3,450959.6,1,['6015']
2686,200307.3,451895.2,1,['6001']
2687,200476.8,451860,1,['6001']
2688,200790.4,451677.8,1,['6001']
2689,200398,450719.6,1,['90Stour']
2691,200466.2,450763.1,1,['6702']
2692,200874.5,450479,1,['6702']
2693,197877.4,450665.4,1,['6702']
2694,197530.3,450948.4,1,['6702']
2695,197532.4,451236.4,1,['6702']
2696,203702.4,444797.3,1,['6703']
2697,202646.1,445203.7,1,['6703']
2698,203988.9,445666.9,1,['6704']
2699,198048.2,451629.7,1,['6701']
2701,200229.5,451153,1,['6702']
2702,197881.5,450676.4,1,['6702']
2703,197472.2,450934.3,1,['6702']
2704,197546,451242.5,1,['6702']
2706,198000.5,452089.5,1,['6005']
2707,197903.3,451321.2,1,['6005']
2708,197838.8,451286.9,1,['6005']
2709,200816.7,451765.9,1,['6001']
3001,196746.6,447183.7,17,"['17', '100', '150', '151', '152', '500', '501', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3002,196746,447207.7,16,"['100', '150', '151', '152', '500', '501', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3003,197012.9,447533.8,18,"['17', '100', '150', '151', '152', '500', '501', '502', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3004,197049.7,447608.7,16,"['100', '150', '151', '152', '500', '501', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3005,197369.4,448005.5,16,"['100', '150', '151', '152', '500', '501', '502', '504', '506', '507', '605', '750A', '750B', '751', '752', 'N15']"
3006,197398.5,448066.9,16,"['100', '150', '151', '152', '500', '501', '502', '504', '506', '507', '605', '750A', '750B', '751', '752', 'N15']"
3007,197703.3,448424.1,17,"['100', '150', '151', '152', '500', '501', '502', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3008,197716.5,448503.4,17,"['100', '150', '151', '152', '500', '501', '502', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3009,197573.3,449314.8,21,"['100', '150', '151', '152', '162', '1711', '421', '500', '501', '502', '504', '506', '507', '6001', '605', '7016', '750A', '750B', '751', '752', 'N15']"
3010,197546.3,449365.9,18,"['100', '150', '151', '152', '421', '500', '501', '502', '504', '506', '507', '6001', '605', '750A', '750B', '751', '752', 'N15']"
3011,197547,450167.1,20,"['100', '150', '151', '152', '162', '1711', '421', '500', '501', '502', '504', '505', '506', '507', '7016', '750A', '750B', '751', '752', 'N15']"
3012,197500.2,450007.1,22,"['100', '150', '151', '152', '162', '1711', '202', '421', '500', '501', '502', '503', '504', '505', '506', '507', '7016', '750A', '750B', '751', '752', 'N15']"
3110,197519.3,449171.8,4,"['162', '1711', '503', '7016']"
3111,197497.4,449137,3,"['162', '1711', '7016']"
3119,197106.4,447705.7,2,"['17', '5012']"
3122,196812.3,447316.9,1,['17']
3124,197291.1,450333.5,2,"['262', '503']"
3125,197280.6,450244.3,1,['262']
3126,197361,449927,2,"['262', '503']"
3127,197337.1,449912.3,1,['262']
3128,197417.8,449546.3,2,"['262', '503']"
3129,197372.4,449549.9,2,"['262', 'yongsan04']"
3130,197439.8,449045.4,1,['505']
3131,197408.7,449012.4,1,['505']
3132,196997.6,448258.9,2,"['505', 'yongsan03']"
3133,196950.7,448219.4,1,['505']
3134,196638.5,448202.8,2,"['5012', '505']"
3135,196664.9,448172.5,2,"['5012', '505']"
3136,196339.2,448146.5,2,"['5012', '505']"
3137,196310.5,448172.6,2,"['5012', '505']"
3138,196112.3,448048.5,2,"['5012', '505']"
3139,197277,449005,5,"['162', '1711', '262', '503', '7016']"
3140,197266,448949.1,7,"['162', '1711', '262', '503', '7016', 'yongsan02', 'yongsan04']"
3141,197077.5,448795.4,5,"['162', '1711', '262', '503', '7016']"
3142,196940.2,448653.4,6,"['162', '1711', '262', '503', '7016', 'yongsan04']"
3143,196788.8,448540.8,8,"['162', '1711', '2016', '262', '400', '503', '7016', 'yongsan04']"
3144,196729.4,448531.8,7,"['162', '1711', '2016', '262', '400', '503', '7016']"
3145,196559.6,448387.2,5,"['162', '2016', '262', '503', '7016']"
3146,196304.1,448288.2,6,"['162', '2016', '262', '503', '6030', '7016']"
3147,196316.9,448261,6,"['162', '2016', '262', '503', '6030', '7016']"
3148,198997.7,449366.4,3,"['143', '401', '406']"
3149,198890.9,448918.3,3,"['143', '401', '406']"
3150,198860.8,448927.2,4,"['3', '143', '401', '406']"
3151,198803.3,448694.4,5,"['3', '143', '401', '406', 'yongsan03']"
3152,198856.2,448631.6,4,"['143', '401', '406', 'yongsan03']"
3153,199222.6,447870.5,5,"['100', '143', '401', '406', '740']"
3154,199213.9,447795.9,5,"['100', '143', '401', '406', '740']"
3155,199315.2,447336.8,6,"['100', '143', '401', '406', '6030', '740']"
3156,199330.8,447228.9,5,"['143', '401', '405', '406', '740']"
3157,199069.9,446730.3,6,"['100', '2016', '400', '405', '502', '6211']"
3158,200194.7,449586.7,7,"['142', '402', '405', '405', '407', '420', 'N13']"
3159,200171.8,449437.9,2,"['402', '405']"
3160,200312.8,449123.8,7,"['142', '144', '402', '407', '420', '6211', 'N13']"
3161,200280.8,449079.1,10,"['110B_kukmin', '142', '144', '3011', '400', '402', '407', '420', '6211', 'N13']"
3162,200506.4,448553.9,15,"['110A_korea', '140', '142', '144', '3011', '400', '402', '407', '420', '470', '471', '472', '6211', 'N13', 'N37']"
3163,200556.7,448461.7,2,"['9401', '9401empty']"
3164,200486,448481.9,1,['9401']
3165,200506.3,448448.3,15,"['110B_kukmin', '140', '142', '144', '3011', '400', '402', '407', '420', '470', '471', '472', '6211', 'N13', 'N37']"
3166,200736.9,448157,14,"['140', '142', '144', '241', '3011', '400', '402', '407', '420', '470', '471', '472', 'N13', 'N37']"
3167,198369.4,450315.4,6,"['2', '2', '3', '5', '402', '405']"
3168,198333.1,450285.5,2,"['402', '405']"
3169,198615.3,449897.6,2,"['402', '405']"
3170,198601,449880.5,2,"['402', '405']"
3171,198729.5,449666.6,2,"['402', '405']"
3172,198730.4,449643.5,2,"['402', '405']"
3173,199362.9,449248.8,2,"['402', '405']"
3174,199374.1,449226.7,2,"['402', '405']"
3175,199667.3,449128.6,2,"['402', '405']"
3176,199772.1,449039.9,3,"['402', '405', '90Stour']"
3177,196329.6,449020.2,3,"['110A_korea', '740', 'mapo17']"
3178,196337.3,448982.8,2,"['110B_kukmin', '740']"
3179,196645,448861.5,4,"['110A_korea', '2016', '400', '740']"
3180,196624.1,448836.1,4,"['110B_kukmin', '2016', '400', '740']"
3181,196907,448774.7,4,"['110A_korea', '2016', '400', '740']"
3182,196870.4,448757.5,4,"['110B_kukmin', '2016', '400', '740']"
3183,197091.2,448680.7,2,"['110B_kukmin', '740']"
3184,197954.8,448367.3,3,"['110A_korea', '421', '740']"
3185,197997.1,448331.2,4,"['110B_kukmin', '421', '740', '90Stour']"
3186,198703.8,448399.9,3,"['110A_korea', '421', '740']"
3187,198701.3,448367.1,3,"['110B_kukmin', '421', '740']"
3188,199169.3,448323.2,2,"['110A_korea', '421']"
3189,199107.9,448289.9,3,"['3', '110B_kukmin', '421']"
3190,199381,448340.4,2,"['110A_korea', '421']"
3191,199395,448313.6,5,"['3', '110B_kukmin', '421', '6030', '90Stour']"
3192,199702.8,448366.1,3,"['110A_korea', '400', '405']"
3193,199752.1,448342.9,4,"['3', '110B_kukmin', '400', '405']"
3194,200028.4,448598.5,3,"['110A_korea', '400', '405']"
3195,200053.4,448583.3,4,"['3', '110B_kukmin', '400', '405']"
3196,200147.3,449050.1,3,"['110A_korea', '400', '405']"
3197,200186.2,449045.8,5,"['3', '110B_kukmin', '400', '405', '6030']"
3198,197683.4,450454.2,2,"['400', '605']"
3199,197930.5,450340.7,2,"['400', '605']"
3200,197973.5,450135.2,2,"['400', '605']"
3201,198015.9,450030.6,2,"['202', '400']"
3202,198064.6,449715.9,2,"['400', '605']"
3203,198087,449702.5,2,"['202', '400']"
3204,198317.5,449692.3,1,['202']
3205,198005.2,449579.1,1,['202']
3206,197945.8,449586.9,2,"['400', '605']"
3207,197796,449544.1,1,['400']
3208,197635,449517.7,2,"['202', '400']"
3209,197659.1,449539.7,2,"['400', '605']"
3210,201083.5,448720.5,3,"['110A_korea', '2016', '241']"
3211,201119.8,448694,3,"['110B_kukmin', '2016', '241']"
3212,200746.3,448273.2,3,"['110A_korea', '2016', '241']"
3213,200768.9,448255.7,3,"['110B_kukmin', '2016', '241']"
3214,197005.6,446893.5,4,"['100', '2016', '3012', '6211']"
3215,197152.6,446896.9,4,"['100', '2016', '3012', '6211']"
3216,197201.2,446863.5,4,"['100', '2016', '3012', '6211']"
3217,197514.8,446802.4,4,"['100', '2016', '3012', '6211']"
3218,197601.3,446738.1,4,"['100', '2016', '3012', '6211']"
3219,197754.7,446704.9,4,"['100', '2016', '3012', '6211']"
3220,197888,446624.2,4,"['100', '2016', '3012', '6211']"
3221,198021,446598.5,4,"['100', '2016', '3012', '6211']"
3222,198086.8,446545.2,4,"['100', '2016', '3012', '6211']"
3223,198303.2,446514.7,4,"['100', '2016', '3012', '6211']"
3224,198331.4,446474.6,4,"['100', '2016', '3012', '6211']"
3225,198691.3,446497.9,4,"['100', '2016', '3012', '6211']"
3226,198706.9,446450.3,4,"['100', '2016', '3012', '6211']"
3227,196728.3,450249.5,5,"['163', '261', '463', '604', 'N16']"
3228,197033.4,450526.8,6,"['163', '261', '463', '604', 'N16', 'yongsan04']"
3229,197423.3,449440.2,3,"['400', '505', 'yongsan04']"
3230,197430.7,449195.5,3,"['262', '503', 'yongsan04']"
3231,197103.6,449487.1,2,"['400', 'yongsan04']"
3232,197035.1,449486.5,1,['400']
3233,196828.6,449499.7,1,['400']
3234,196846.3,449518.7,2,"['400', 'yongsan04']"
3235,196750.3,449595,3,"['2016', '400', 'yongsan04']"
3236,196686.7,449699.8,3,"['2016', '400', 'yongsan04']"
3237,196394.2,449602.1,3,"['2016', '400', 'yongsan04']"
3238,196261.5,449345.6,3,"['2016', '400', 'yongsan04']"
3239,196621.5,449194.6,4,"['2016', '400', 'mapo17', 'yongsan04']"
3240,196662.7,449129.6,2,"['2016', '400']"
3241,196634.4,449090.1,3,"['2016', '400', 'yongsan04']"
3242,196556.9,448814.7,1,['yongsan04']
3243,196234.8,448928.2,2,"['1711', 'mapo01']"
3244,196218.7,448908,2,"['1711', 'mapo01']"
3245,196460.5,448729.5,1,['1711']
3246,196462.7,448711,1,['1711']
3247,196528.3,448574.7,3,"['17', '1711', 'yongsan04']"
3248,196585.2,448503.2,2,"['17', '1711']"
3249,196661.4,448346.8,3,"['17', '400', '6030']"
3250,196644.1,448336.4,3,"['17', '400', '6030']"
3251,196815.2,448147,2,"['17', '400']"
3252,196804.1,448122.6,3,"['17', '400', '5012']"
3253,197143.4,447843.2,1,['17']
3255,196992.9,447668.6,4,"['17', '400', '502', '90Stour']"
3256,196855.3,447534.6,3,"['17', '400', '502']"
3257,196865.1,447529.7,2,"['400', '5012']"
3258,196998.2,447714.6,2,"['400', '5012']"
3259,196996.2,447350.9,2,"['400', '502']"
3260,197104.5,447305.2,2,"['400', '502']"
3261,197288.7,447132.3,3,"['400', '502', '6030']"
3262,197362,447131.5,3,"['400', '502', '6030']"
3263,197693.8,447025.7,3,"['400', '502', '6030']"
3264,197698,446984.9,3,"['400', '502', '6030']"
3265,198088.1,446832.7,2,"['400', '502']"
3266,198214.4,446821.3,3,"['400', '502', '90Stour']"
3267,199124.2,446776.5,5,"['100', '2016', '400', '502', '6211']"
3268,199194.7,446859.2,1,['405']
3269,199227.1,447268.7,2,"['100', '405']"
3270,199167,447019.9,2,"['100', '405']"
3272,199418.4,446707.5,4,"['2016', '400', '405', '6211']"
3273,199538.6,446765.4,4,"['2016', '400', '405', '6211']"
3274,199694.5,446812,5,"['2016', '400', '405', '6010', '6211']"
3275,199722.4,446860.4,5,"['2016', '400', '405', '6030', '6211']"
